Indicator,S.No.,Parameters,Type,District - _Bihar - Total [(A+B) or (C+D)],District - _Bihar - Public [A],District - _Bihar - Private [B],District - _Bihar - Urban [C],District - _Bihar - Rural [D],District - Araria - Total [(A+B) or (C+D)],District - Araria - Public [A],District - Araria - Private [B],District - Araria - Urban [C],District - Araria - Rural [D],District - Arwal - Total [(A+B) or (C+D)],District - Arwal - Public [A],District - Arwal - Private [B],District - Arwal - Urban [C],District - Arwal - Rural [D],District - Aurangabad - Total [(A+B) or (C+D)],District - Aurangabad - Public [A],District - Aurangabad - Private [B],District - Aurangabad - Urban [C],District - Aurangabad - Rural [D],District - Banka - Total [(A+B) or (C+D)],District - Banka - Public [A],District - Banka - Private [B],District - Banka - Urban [C],District - Banka - Rural [D],District - Begusarai - Total [(A+B) or (C+D)],District - Begusarai - Public [A],District - Begusarai - Private [B],District - Begusarai - Urban [C],District - Begusarai - Rural [D],District - Bhagalpur - Total [(A+B) or (C+D)],District - Bhagalpur - Public [A],District - Bhagalpur - Private [B],District - Bhagalpur - Urban [C],District - Bhagalpur - Rural [D],District - Bhojpur - Total [(A+B) or (C+D)],District - Bhojpur - Public [A],District - Bhojpur - Private [B],District - Bhojpur - Urban [C],District - Bhojpur - Rural [D],District - Buxar - Total [(A+B) or (C+D)],District - Buxar - Public [A],District - Buxar - Private [B],District - Buxar - Urban [C],District - Buxar - Rural [D],District - Darbhanga - Total [(A+B) or (C+D)],District - Darbhanga - Public [A],District - Darbhanga - Private [B],District - Darbhanga - Urban [C],District - Darbhanga - Rural [D],District - East Champaran - Total [(A+B) or (C+D)],District - East Champaran - Public [A],District - East Champaran - Private [B],District - East Champaran - Urban [C],District - East Champaran - Rural [D],District - Gaya - Total [(A+B) or (C+D)],District - Gaya - Public [A],District - Gaya - Private [B],District - Gaya - Urban [C],District - Gaya - Rural [D],District - Gopalganj - Total [(A+B) or (C+D)],District - Gopalganj - Public [A],District - Gopalganj - Private [B],District - Gopalganj - Urban [C],District - Gopalganj - Rural [D],District - Jamui - Total [(A+B) or (C+D)],District - Jamui - Public [A],District - Jamui - Private [B],District - Jamui - Urban [C],District - Jamui - Rural [D],District - Jehanabad - Total [(A+B) or (C+D)],District - Jehanabad - Public [A],District - Jehanabad - Private [B],District - Jehanabad - Urban [C],District - Jehanabad - Rural [D],District - Kaimur Bhabua - Total [(A+B) or (C+D)],District - Kaimur Bhabua - Public [A],District - Kaimur Bhabua - Private [B],District - Kaimur Bhabua - Urban [C],District - Kaimur Bhabua - Rural [D],District - Katihar - Total [(A+B) or (C+D)],District - Katihar - Public [A],District - Katihar - Private [B],District - Katihar - Urban [C],District - Katihar - Rural [D],District - Khagaria - Total [(A+B) or (C+D)],District - Khagaria - Public [A],District - Khagaria - Private [B],District - Khagaria - Urban [C],District - Khagaria - Rural [D],District - Kishanganj - Total [(A+B) or (C+D)],District - Kishanganj - Public [A],District - Kishanganj - Private [B],District - Kishanganj - Urban [C],District - Kishanganj - Rural [D],District - Lakhisarai - Total [(A+B) or (C+D)],District - Lakhisarai - Public [A],District - Lakhisarai - Private [B],District - Lakhisarai - Urban [C],District - Lakhisarai - Rural [D],District - Madhepura - Total [(A+B) or (C+D)],District - Madhepura - Public [A],District - Madhepura - Private [B],District - Madhepura - Urban [C],District - Madhepura - Rural [D],District - Madhubani - Total [(A+B) or (C+D)],District - Madhubani - Public [A],District - Madhubani - Private [B],District - Madhubani - Urban [C],District - Madhubani - Rural [D],District - Munger - Total [(A+B) or (C+D)],District - Munger - Public [A],District - Munger - Private [B],District - Munger - Urban [C],District - Munger - Rural [D],District - Muzaffarpur - Total [(A+B) or (C+D)],District - Muzaffarpur - Public [A],District - Muzaffarpur - Private [B],District - Muzaffarpur - Urban [C],District - Muzaffarpur - Rural [D],District - Nalanda - Total [(A+B) or (C+D)],District - Nalanda - Public [A],District - Nalanda - Private [B],District - Nalanda - Urban [C],District - Nalanda - Rural [D],District - Nawada - Total [(A+B) or (C+D)],District - Nawada - Public [A],District - Nawada - Private [B],District - Nawada - Urban [C],District - Nawada - Rural [D],District - Patna - Total [(A+B) or (C+D)],District - Patna - Public [A],District - Patna - Private [B],District - Patna - Urban [C],District - Patna - Rural [D],District - Purnia - Total [(A+B) or (C+D)],District - Purnia - Public [A],District - Purnia - Private [B],District - Purnia - Urban [C],District - Purnia - Rural [D],District - Rohtas - Total [(A+B) or (C+D)],District - Rohtas - Public [A],District - Rohtas - Private [B],District - Rohtas - Urban [C],District - Rohtas - Rural [D],District - Saharsa - Total [(A+B) or (C+D)],District - Saharsa - Public [A],District - Saharsa - Private [B],District - Saharsa - Urban [C],District - Saharsa - Rural [D],District - Samastipur - Total [(A+B) or (C+D)],District - Samastipur - Public [A],District - Samastipur - Private [B],District - Samastipur - Urban [C],District - Samastipur - Rural [D],District - Saran - Total [(A+B) or (C+D)],District - Saran - Public [A],District - Saran - Private [B],District - Saran - Urban [C],District - Saran - Rural [D],District - Sheikhpura - Total [(A+B) or (C+D)],District - Sheikhpura - Public [A],District - Sheikhpura - Private [B],District - Sheikhpura - Urban [C],District - Sheikhpura - Rural [D],District - Sheohar - Total [(A+B) or (C+D)],District - Sheohar - Public [A],District - Sheohar - Private [B],District - Sheohar - Urban [C],District - Sheohar - Rural [D],District - Sitamarhi - Total [(A+B) or (C+D)],District - Sitamarhi - Public [A],District - Sitamarhi - Private [B],District - Sitamarhi - Urban [C],District - Sitamarhi - Rural [D],District - Siwan - Total [(A+B) or (C+D)],District - Siwan - Public [A],District - Siwan - Private [B],District - Siwan - Urban [C],District - Siwan - Rural [D],District - Supaul - Total [(A+B) or (C+D)],District - Supaul - Public [A],District - Supaul - Private [B],District - Supaul - Urban [C],District - Supaul - Rural [D],District - Vaishali - Total [(A+B) or (C+D)],District - Vaishali - Public [A],District - Vaishali - Private [B],District - Vaishali - Urban [C],District - Vaishali - Rural [D],District - West Champaran - Total [(A+B) or (C+D)],District - West Champaran - Public [A],District - West Champaran - Private [B],District - West Champaran - Urban [C],District - West Champaran - Rural [D]
M17 [Vaccines],'17.3',Vaccine - OPV,1. Balance From Previous Month,2353240,NA,NA,NA,NA,8487,NA,NA,NA,NA,8125,NA,NA,NA,NA,50090,NA,NA,NA,NA,5824,NA,NA,NA,NA,7566,NA,NA,NA,NA,9845,NA,NA,NA,NA,8200,NA,NA,NA,NA,14352,NA,NA,NA,NA,11728,NA,NA,NA,NA,17179,NA,NA,NA,NA,182950,NA,NA,NA,NA,3800,NA,NA,NA,NA,1500,NA,NA,NA,NA,2712,NA,NA,NA,NA,228800,NA,NA,NA,NA,NA,NA,NA,NA,NA,263722,NA,NA,NA,NA,8685,NA,NA,NA,NA,185450,NA,NA,NA,NA,35160,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,14084,NA,NA,NA,NA,7010,NA,NA,NA,NA,1569,NA,NA,NA,NA,1021140,NA,NA,NA,NA,6904,NA,NA,NA,NA,65700,NA,NA,NA,NA,4603,NA,NA,NA,NA,21800,NA,NA,NA,NA,NA,NA,NA,NA,NA,94500,NA,NA,NA,NA,NA,NA,NA,NA,NA,8305,NA,NA,NA,NA,15300,NA,NA,NA,NA,4325,NA,NA,NA,NA,18500,NA,NA,NA,NA,13525,NA,NA,NA,NA
M17 [Vaccines],17.3',Vaccine - OPV,2. Stocks Received,2372283,NA,NA,NA,NA,25500,NA,NA,NA,NA,2850,NA,NA,NA,NA,70958,NA,NA,NA,NA,8915,NA,NA,NA,NA,19100,NA,NA,NA,NA,9262,NA,NA,NA,NA,8550,NA,NA,NA,NA,5000,NA,NA,NA,NA,20319,NA,NA,NA,NA,26411,NA,NA,NA,NA,426000,NA,NA,NA,NA,12000,NA,NA,NA,NA,12711,NA,NA,NA,NA,6100,NA,NA,NA,NA,77000,NA,NA,NA,NA,NA,NA,NA,NA,NA,182100,NA,NA,NA,NA,6985,NA,NA,NA,NA,88000,NA,NA,NA,NA,48200,NA,NA,NA,NA,NA,NA,NA,NA,NA,8200,NA,NA,NA,NA,31000,NA,NA,NA,NA,18223,NA,NA,NA,NA,7274,NA,NA,NA,NA,701200,NA,NA,NA,NA,26075,NA,NA,NA,NA,343000,NA,NA,NA,NA,13950,NA,NA,NA,NA,26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16100,NA,NA,NA,NA,18575,NA,NA,NA,NA,17350,NA,NA,NA,NA,22750,NA,NA,NA,NA,26625,NA,NA,NA,NA
M17 [Vaccines],17.3',Vaccine - OPV,3. Unusable Stock,7768,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1613,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,475,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,5680,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
M17 [Vaccines],17.3',Vaccine - OPV,4. Stock Distributed,2315042,NA,NA,NA,NA,27257,NA,NA,NA,NA,3600,NA,NA,NA,NA,62813,NA,NA,NA,NA,9384,NA,NA,NA,NA,18033,NA,NA,NA,NA,9600,NA,NA,NA,NA,8900,NA,NA,NA,NA,17162,NA,NA,NA,NA,20980,NA,NA,NA,NA,25878,NA,NA,NA,NA,433600,NA,NA,NA,NA,8537,NA,NA,NA,NA,11311,NA,NA,NA,NA,5060,NA,NA,NA,NA,73500,NA,NA,NA,NA,NA,NA,NA,NA,NA,175721,NA,NA,NA,NA,7575,NA,NA,NA,NA,102400,NA,NA,NA,NA,77410,NA,NA,NA,NA,NA,NA,NA,NA,NA,7775,NA,NA,NA,NA,28401,NA,NA,NA,NA,16038,NA,NA,NA,NA,6549,NA,NA,NA,NA,654000,NA,NA,NA,NA,27251,NA,NA,NA,NA,285800,NA,NA,NA,NA,10037,NA,NA,NA,NA,27725,NA,NA,NA,NA,NA,NA,NA,NA,NA,56000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17595,NA,NA,NA,NA,15300,NA,NA,NA,NA,17200,NA,NA,NA,NA,21300,NA,NA,NA,NA,25350,NA,NA,NA,NA
M17 [Vaccines],17.3',Vaccine - OPV,5. Total Stock,2402713,NA,NA,NA,NA,6730,NA,NA,NA,NA,7375,NA,NA,NA,NA,58235,NA,NA,NA,NA,5355,NA,NA,NA,NA,8633,NA,NA,NA,NA,9507,NA,NA,NA,NA,7850,NA,NA,NA,NA,2190,NA,NA,NA,NA,11067,NA,NA,NA,NA,17712,NA,NA,NA,NA,175350,NA,NA,NA,NA,5650,NA,NA,NA,NA,2900,NA,NA,NA,NA,3752,NA,NA,NA,NA,232300,NA,NA,NA,NA,0,NA,NA,NA,NA,270101,NA,NA,NA,NA,8095,NA,NA,NA,NA,171050,NA,NA,NA,NA,5950,NA,NA,NA,NA,0,NA,NA,NA,NA,2225,NA,NA,NA,NA,16683,NA,NA,NA,NA,9195,NA,NA,NA,NA,1819,NA,NA,NA,NA,1068340,NA,NA,NA,NA,5728,NA,NA,NA,NA,122900,NA,NA,NA,NA,2836,NA,NA,NA,NA,20075,NA,NA,NA,NA,0,NA,NA,NA,NA,78500,NA,NA,NA,NA,0,NA,NA,NA,NA,6810,NA,NA,NA,NA,18575,NA,NA,NA,NA,4475,NA,NA,NA,NA,19950,NA,NA,NA,NA,14800,NA,NA,NA,NA
M17 [Vaccines],'17.4',Vaccine - TT,1. Balance From Previous Month,778850,NA,NA,NA,NA,1775,NA,NA,NA,NA,10850,NA,NA,NA,NA,19050,NA,NA,NA,NA,7650,NA,NA,NA,NA,1350,NA,NA,NA,NA,1185,NA,NA,NA,NA,5850,NA,NA,NA,NA,18178,NA,NA,NA,NA,11810,NA,NA,NA,NA,12300,NA,NA,NA,NA,33580,NA,NA,NA,NA,12720,NA,NA,NA,NA,5660,NA,NA,NA,NA,7939,NA,NA,NA,NA,268000,NA,NA,NA,NA,2621,NA,NA,NA,NA,37350,NA,NA,NA,NA,5030,NA,NA,NA,NA,33810,NA,NA,NA,NA,10050,NA,NA,NA,NA,NA,NA,NA,NA,NA,4350,NA,NA,NA,NA,11723,NA,NA,NA,NA,15414,NA,NA,NA,NA,3800,NA,NA,NA,NA,24780,NA,NA,NA,NA,1290,NA,NA,NA,NA,91180,NA,NA,NA,NA,13340,NA,NA,NA,NA,10780,NA,NA,NA,NA,NA,NA,NA,NA,NA,48230,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650,NA,NA,NA,NA,12205,NA,NA,NA,NA,19550,NA,NA,NA,NA,1400,NA,NA,NA,NA,11400,NA,NA,NA,NA
M17 [Vaccines],17.4',Vaccine - TT,2. Stocks Received,259920,NA,NA,NA,NA,3100,NA,NA,NA,NA,800,NA,NA,NA,NA,0,NA,NA,NA,NA,50,NA,NA,NA,NA,0,NA,NA,NA,NA,3800,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,14050,NA,NA,NA,NA,20360,NA,NA,NA,NA,44360,NA,NA,NA,NA,0,NA,NA,NA,NA,8200,NA,NA,NA,NA,3900,NA,NA,NA,NA,1000,NA,NA,NA,NA,1200,NA,NA,NA,NA,15300,NA,NA,NA,NA,8550,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200,NA,NA,NA,NA,25320,NA,NA,NA,NA,7950,NA,NA,NA,NA,4800,NA,NA,NA,NA,0,NA,NA,NA,NA,9300,NA,NA,NA,NA,37000,NA,NA,NA,NA,2450,NA,NA,NA,NA,21330,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,8950,NA,NA,NA,NA,200,NA,NA,NA,NA,1500,NA,NA,NA,NA,8250,NA,NA,NA,NA
M17 [Vaccines],17.4',Vaccine - TT,3. Unusable Stock,5888,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,5880,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M17 [Vaccines],17.4',Vaccine - TT,4. Stock Distributed,466477,NA,NA,NA,NA,4250,NA,NA,NA,NA,3650,NA,NA,NA,NA,7100,NA,NA,NA,NA,3550,NA,NA,NA,NA,1350,NA,NA,NA,NA,4680,NA,NA,NA,NA,3550,NA,NA,NA,NA,15364,NA,NA,NA,NA,13155,NA,NA,NA,NA,21570,NA,NA,NA,NA,45510,NA,NA,NA,NA,5950,NA,NA,NA,NA,6700,NA,NA,NA,NA,4987,NA,NA,NA,NA,35500,NA,NA,NA,NA,4416,NA,NA,NA,NA,25250,NA,NA,NA,NA,6900,NA,NA,NA,NA,17300,NA,NA,NA,NA,5200,NA,NA,NA,NA,NA,NA,NA,NA,NA,4250,NA,NA,NA,NA,25570,NA,NA,NA,NA,11470,NA,NA,NA,NA,5050,NA,NA,NA,NA,21860,NA,NA,NA,NA,8240,NA,NA,NA,NA,67500,NA,NA,NA,NA,9910,NA,NA,NA,NA,22930,NA,NA,NA,NA,NA,NA,NA,NA,NA,17000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100,NA,NA,NA,NA,11790,NA,NA,NA,NA,7125,NA,NA,NA,NA,2850,NA,NA,NA,NA,10900,NA,NA,NA,NA
M17 [Vaccines],17.4',Vaccine - TT,5. Total Stock,566405,NA,NA,NA,NA,625,NA,NA,NA,NA,8000,NA,NA,NA,NA,11950,NA,NA,NA,NA,4150,NA,NA,NA,NA,0,NA,NA,NA,NA,305,NA,NA,NA,NA,2300,NA,NA,NA,NA,2814,NA,NA,NA,NA,12705,NA,NA,NA,NA,11090,NA,NA,NA,NA,32430,NA,NA,NA,NA,6770,NA,NA,NA,NA,7160,NA,NA,NA,NA,6852,NA,NA,NA,NA,233500,NA,NA,NA,NA,-603,NA,NA,NA,NA,27400,NA,NA,NA,NA,6680,NA,NA,NA,NA,16510,NA,NA,NA,NA,4850,NA,NA,NA,NA,0,NA,NA,NA,NA,5300,NA,NA,NA,NA,11473,NA,NA,NA,NA,11894,NA,NA,NA,NA,3550,NA,NA,NA,NA,2920,NA,NA,NA,NA,2350,NA,NA,NA,NA,60680,NA,NA,NA,NA,0,NA,NA,NA,NA,9180,NA,NA,NA,NA,0,NA,NA,NA,NA,31230,NA,NA,NA,NA,0,NA,NA,NA,NA,1550,NA,NA,NA,NA,9365,NA,NA,NA,NA,12625,NA,NA,NA,NA,50,NA,NA,NA,NA,8750,NA,NA,NA,NA
M17 [Vaccines],'17.5',Vaccine - DT,1. Balance From Previous Month,680400,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8500,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2470,NA,NA,NA,NA,2800,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,179730,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,52400,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,NA,NA,NA,NA,0,NA,NA,NA,NA,32930,NA,NA,NA,NA,4950,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13005,NA,NA,NA,NA,NA,NA,NA,NA,NA,322990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2175,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32900,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10050,NA,NA,NA,NA,0,NA,NA,NA,NA,7500,NA,NA,NA,NA
M17 [Vaccines],17.5',Vaccine - DT,2. Stocks Received,521910,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5250,NA,NA,NA,NA,2500,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,164000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,NA,NA,NA,NA,0,NA,NA,NA,NA,26500,NA,NA,NA,NA,9650,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30850,NA,NA,NA,NA,NA,NA,NA,NA,NA,157000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6260,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23200,NA,NA,NA,NA,0,NA,NA,NA,NA,11000,NA,NA,NA,NA
M17 [Vaccines],17.5',Vaccine - DT,3. Unusable Stock,910,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M17 [Vaccines],17.5',Vaccine - DT,4. Stock Distributed,394787,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4950,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3545,NA,NA,NA,NA,3500,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,118730,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,NA,0,NA,NA,NA,NA,27320,NA,NA,NA,NA,7787,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30435,NA,NA,NA,NA,NA,NA,NA,NA,NA,124930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4940,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6750,NA,NA,NA,NA,0,NA,NA,NA,NA,13900,NA,NA,NA,NA
M17 [Vaccines],17.5',Vaccine - DT,5. Total Stock,806613,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,12250,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,4175,NA,NA,NA,NA,1800,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,225000,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,56400,NA,NA,NA,NA,0,NA,NA,NA,NA,37000,NA,NA,NA,NA,0,NA,NA,NA,NA,32110,NA,NA,NA,NA,6813,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,13420,NA,NA,NA,NA,0,NA,NA,NA,NA,355060,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2585,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,28900,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,26500,NA,NA,NA,NA,0,NA,NA,NA,NA,4600,NA,NA,NA,NA
M17 [Vaccines],'17.6',Vaccine - BCG,1. Balance From Previous Month,777603,NA,NA,NA,NA,4100,NA,NA,NA,NA,10400,NA,NA,NA,NA,74000,NA,NA,NA,NA,3720,NA,NA,NA,NA,3300,NA,NA,NA,NA,11810,NA,NA,NA,NA,4450,NA,NA,NA,NA,3988,NA,NA,NA,NA,10928,NA,NA,NA,NA,13450,NA,NA,NA,NA,113400,NA,NA,NA,NA,7200,NA,NA,NA,NA,5973,NA,NA,NA,NA,3352,NA,NA,NA,NA,11300,NA,NA,NA,NA,1037,NA,NA,NA,NA,67900,NA,NA,NA,NA,3890,NA,NA,NA,NA,60540,NA,NA,NA,NA,4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,34500,NA,NA,NA,NA,13290,NA,NA,NA,NA,2450,NA,NA,NA,NA,95590,NA,NA,NA,NA,8800,NA,NA,NA,NA,77000,NA,NA,NA,NA,10325,NA,NA,NA,NA,11400,NA,NA,NA,NA,NA,NA,NA,NA,NA,44280,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750,NA,NA,NA,NA,37950,NA,NA,NA,NA,5200,NA,NA,NA,NA,1530,NA,NA,NA,NA,10400,NA,NA,NA,NA
M17 [Vaccines],17.6',Vaccine - BCG,2. Stocks Received,962918,NA,NA,NA,NA,17100,NA,NA,NA,NA,2300,NA,NA,NA,NA,29900,NA,NA,NA,NA,4250,NA,NA,NA,NA,10850,NA,NA,NA,NA,3750,NA,NA,NA,NA,6300,NA,NA,NA,NA,5700,NA,NA,NA,NA,19618,NA,NA,NA,NA,32850,NA,NA,NA,NA,161000,NA,NA,NA,NA,9200,NA,NA,NA,NA,9350,NA,NA,NA,NA,4900,NA,NA,NA,NA,63500,NA,NA,NA,NA,4150,NA,NA,NA,NA,67100,NA,NA,NA,NA,7500,NA,NA,NA,NA,42000,NA,NA,NA,NA,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,NA,NA,NA,NA,24450,NA,NA,NA,NA,10500,NA,NA,NA,NA,6000,NA,NA,NA,NA,161390,NA,NA,NA,NA,14960,NA,NA,NA,NA,111000,NA,NA,NA,NA,6900,NA,NA,NA,NA,15900,NA,NA,NA,NA,NA,NA,NA,NA,NA,22000,NA,NA,NA,NA,NA,NA,NA,NA,NA,14950,NA,NA,NA,NA,10700,NA,NA,NA,NA,9350,NA,NA,NA,NA,18900,NA,NA,NA,NA,19100,NA,NA,NA,NA
M17 [Vaccines],17.6',Vaccine - BCG,3. Unusable Stock,6250,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,6250,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
